002324 :12,22,0.44889528248
002317 :8,34,0.12388549391
002312 :11,20,-0.0679611650485
002315 :12,37,-0.0559711561895
002318 :13,32,-0.00669807097162
002311 :7,35,-0.0272621809745
002319 :15,29,0.117484161944
002303 :13,60,0.16505747706
002323 :9,31,1.50936906657
002325 :14,54,-0.308610433291
002300 :14,24,-0.0205844842603
002299 :9,64,0.0217557251908
002307 :15,65,-0.697878614967
002297 :11,42,-0.0124444444444
002308 :9,64,0.272701418229
002334 :15,24,0.21241042422
002301 :7,60,0.135262542662
002320 :6,38,-0.104590405645
002296 :4,30,-0.102316963495
002294 :14,25,0.268911577137
002292 :15,47,-0.00984195708059
002288 :7,20,0.626059243497
002284 :15,51,-0.11556268534
002283 :7,20,0.566141662288
002279 :12,42,-0.23548744501
002277 :14,23,0.125312100211
002293 :4,51,0.604716074632
002302 :10,21,-0.330019880484
002295 :3,31,1.23228832541
002282 :3,25,-0.100166265984
002278 :1,42,0.064688527813
002275 :8,65,0.0736593989393
002268 :13,37,-0.158003813353
002304 :7,64,1.25534953344
002267 :4,61,0.0106589147287
002264 :9,26,-0.0980013615685
002266 :10,27,-0.0656778865814
002289 :14,49,0.179591735804
002259 :13,60,-0.0335664335664
002258 :14,21,-0.164550434717
002261 :6,24,1.21518694561
002274 :6,20,0.846753257298
002272 :10,23,-0.227481125337
002263 :9,37,0.839354990105
002256 :6,20,0.465218112559
002252 :8,42,0.033522190746
002253 :15,44,-0.152826577774
002280 :4,27,2.50706758153
002273 :5,31,0.735169858615
002247 :6,61,-0.112777053455
002271 :8,55,0.275541869267
002254 :14,43,0.105861529606
002246 :3,63,-0.0226960110041
002249 :14,29,0.717001503364
002251 :6,35,0.741510055208
002262 :12,36,0.765767574426
002243 :10,21,-0.0666419355264
002240 :2,45,-0.406326222486
002250 :12,55,-0.281430502464
002244 :15,60,0.347523825002
002231 :2,54,-0.458240509826
002235 :8,34,0.520901210285
002236 :14,39,0.18213873351
002233 :5,52,0.868505531146
002228 :9,65,-0.0157068062827
002241 :15,61,0.85872388675
002230 :8,23,0.972721692022
002234 :3,24,0.738054000616
002222 :11,22,0.211804235362
002248 :8,22,1.63548603383
002227 :2,58,0.578430720737
002218 :13,34,0.148566038652
002219 :11,34,0.220860528837
002232 :8,27,-0.0843634056186
002223 :10,59,0.844009394066
002215 :15,60,-0.0191570881226
002221 :2,24,1.5730357509
002211 :8,25,0.0606024608163
002212 :3,29,0.57825203252
002216 :3,47,-0.151283378548
002210 :15,63,0.160911094783
002242 :15,63,1.28044310051
002238 :15,57,0.486465776285
002208 :4,23,0.696900697117
002204 :6,49,0.0369982715118
002205 :14,62,-0.0971121945811
002197 :8,56,-0.16756602164
002190 :5,40,0.0711938663746
002196 :9,21,0.221227159239
002194 :7,21,0.364723842553
002183 :15,37,-0.192479194045
002226 :5,22,-0.233835682703
002202 :5,57,1.10160356303
002191 :12,37,0.98283378099
002185 :9,64,-0.20612375121
002180 :15,50,0.182379156668
002189 :4,54,2.22429617206
002177 :8,45,0.200251889169
002199 :13,64,0.301650905516
002182 :2,47,1.04486307825
002184 :1,54,2.83752890443
002186 :12,58,0.0284682558757
002188 :11,24,-0.127392516609
002165 :1,51,0.0652173913043
002170 :2,20,0.205269057801
002169 :4,44,-0.307934858563
002179 :6,24,1.22110931555
002166 :12,54,0.196688375459
002154 :11,45,-0.0849531205411
002156 :8,20,0.587043846532
002168 :14,26,0.0962413771117
002151 :14,33,0.147503297441
002155 :7,56,0.275270922446
002163 :3,27,1.17052221684
002144 :6,41,-0.00783945152137
002150 :13,21,-0.410002609455
002172 :8,30,1.02512688324
002149 :2,51,0.343452694814
002147 :4,57,0.3
002146 :9,24,0.0215662687597
002141 :7,26,-0.0999162637952
002138 :10,39,0.223529411765
002140 :8,36,0.138860886757
002137 :15,25,-0.301181853635
002153 :3,61,0.603678727298
002128 :14,24,0.12934083827
002133 :4,43,0.316781810979
002142 :13,65,1.20476438076
002122 :10,34,-0.0302581541612
002131 :2,21,2.15190054458
002159 :13,25,0.671297002683
002116 :8,39,-0.0505780193242
002126 :14,49,0.323687176167
002113 :1,21,0.911100508906
002114 :13,23,0.0282685672766
002107 :12,29,-0.0953437901967
002136 :7,61,-0.757926343561
002115 :6,23,0.450203447554
002105 :15,41,-0.0640003716091
002104 :9,37,-0.0966628048469
002134 :3,47,0.15387007339
002111 :3,20,-0.0432695372912
002101 :7,20,0.0604026845638
002117 :13,62,0.184224126719
002109 :14,45,0.202836288912
002097 :14,31,-0.034694692085
002092 :5,30,0.0997729074771
002095 :11,28,-0.0670513468802
002102 :12,37,1.15180332584
002088 :11,33,0.104166323687
002090 :7,56,0.0209604050174
002123 :15,64,0.514793160978
002085 :8,21,-0.102255804597
002121 :10,40,0.369109106431
002096 :15,58,0.93397350523
002091 :12,32,0.870993960311
002103 :14,58,1.42603529822
002074 :15,23,0.0299177149477
002069 :1,20,-0.113580872528
002067 :8,38,0.0702005730659
002068 :1,53,0.0498303763811
002076 :3,38,0.456553260939
002078 :4,32,0.204891673577
002094 :13,35,-0.554933711186
002073 :4,48,-0.216272384173
002063 :13,23,-0.0598153245637
002077 :13,21,1.41888790208
002060 :9,28,0.186518976473
002061 :2,56,0.10335668065
002058 :6,35,0.0505465238032
002070 :13,27,0.830552716103
002056 :3,48,0.335204326134
002055 :8,29,0.703019816566
002080 :9,31,0.162590570133
002052 :14,62,0.564218737688
002053 :1,32,1.11534630035
002048 :15,25,0.406865107087
002042 :12,24,0.107089706029
002038 :9,62,0.264591439689
002035 :6,37,0.337534246575
002047 :4,22,0.893242140789
002051 :12,55,0.3343970986
002032 :9,55,0.25
002046 :2,34,0.544960384258
002028 :15,23,0.0207353982323
002057 :6,43,0.776141929378
002021 :3,46,-0.0430395106887
002015 :10,47,-0.0531697341513
002007 :7,64,0.320659971306
002008 :15,44,-0.106003399932
002016 :3,42,0.0461693881136
002011 :2,44,-0.0939269050655
002026 :7,20,0.444481807035
002004 :15,61,-0.0690690690691
001896 :9,34,0.0509478672986
001696 :6,21,0.0198610180538
002010 :7,43,0.344489551865
000998 :8,28,0.0337016574586
000999 :14,35,0.0944691256627
002002 :8,36,0.170976864552
000997 :9,64,-0.0242669362993
000993 :14,39,-0.102891876957
000996 :14,39,0.0414132128585
002001 :8,45,0.0269446672824
002050 :10,42,2.60321808749
000989 :11,47,-0.125906381125
002020 :15,65,1.33813576867
000983 :10,55,-0.0686570247963
000981 :11,63,0.0763181155082
000977 :14,37,-0.0251739433643
000979 :2,30,-0.114763254602
000987 :2,38,0.216768587494
000972 :14,59,-0.16927009317
000971 :13,27,-0.572357898719
000967 :3,61,-0.0647033076558
000965 :11,27,0.28189169706
000976 :2,29,-0.0853451899633
000960 :13,32,0.127570301022
000969 :15,24,0.665289248731
000957 :13,63,0.999004975124
000988 :7,58,0.103815884216
000936 :14,27,-0.00899262143882
000949 :10,32,0.0107592974063
000958 :1,40,0.812351085413
000953 :8,23,1.44258012294
000932 :15,65,0.0
000935 :3,64,-0.0961538461538
000933 :15,22,0.198030058427
000931 :10,65,-0.115014662757
000937 :5,59,-0.430208353642
000966 :14,41,1.33412175368
000948 :5,27,2.40990821257
000955 :3,42,0.794745265224
000970 :8,40,0.583607915568
000929 :2,31,0.0306293381717
000922 :5,22,0.00478750886074
000917 :13,54,0.0420988407566
000919 :7,63,0.0686188089742
000911 :2,23,0.429021703548
000903 :15,30,0.147757708595
000901 :4,21,0.0404489628974
000913 :5,23,1.72003661789
000916 :3,31,0.449029885743
000923 :8,23,1.44438651271
000892 :12,31,0.0397036972293
000902 :15,23,0.168905500315
000893 :2,44,-0.29155064774
000915 :3,44,0.75942349373
000886 :3,51,0.0482761568457
000882 :15,42,-0.247126436782
000885 :8,22,0.0737891096196
000895 :14,59,0.0791486020418
000878 :14,32,0.0439918008353
000912 :2,31,0.054791895481
000876 :7,45,-0.0486517888485
000877 :14,63,-0.537501225234
000888 :13,49,0.434266837013
000862 :15,54,0.0241327300151
000861 :8,43,-0.0856163218657
000863 :15,58,-0.0967154412249
000880 :15,45,-0.295517685009
000900 :2,33,0.108963939656
000839 :14,26,0.443820847537
000868 :15,24,0.986722615459
000837 :14,36,-0.0375953822258
000835 :4,63,-0.0148148148148
000852 :3,37,-0.041519914916
000898 :6,61,-0.0572282035658
000838 :11,37,1.39704081139
000859 :3,21,1.0423579779
000883 :8,48,1.39131307616
000836 :3,44,2.51677177121
000860 :4,51,0.234258988377
000830 :11,42,-0.042845739986
000856 :9,48,0.288650247602
000828 :12,36,0.0658819558246
000829 :8,65,0.00928100553972
000833 :15,43,0.89496876812
000858 :9,56,0.227995896475
000825 :5,32,0.0970980743395
000831 :14,52,-0.00737970176974
000813 :14,33,0.252299468953
000819 :3,29,0.713898647386
000816 :15,23,-0.0500565712892
000820 :1,21,0.64243677125
000821 :8,30,1.57174338765
000850 :11,65,0.66462875252
000810 :15,62,0.539647453833
000812 :15,45,1.04392229617
000811 :3,24,0.17500348259
000823 :4,58,-0.243015418503
000822 :12,54,1.10346909183
000800 :14,60,-0.481194729979
000791 :11,20,0.219352407136
000792 :11,23,0.0372726151652
000803 :1,26,2.03337464787
000799 :1,52,0.414728888747
000778 :8,42,-0.0949561163917
000776 :15,52,-0.0804169057933
000802 :15,63,2.54509830789
000789 :3,58,0.534637252405
000766 :4,20,1.41643512351
000783 :11,45,-0.133081417298
000788 :13,47,0.513840561307
000758 :11,52,0.354285714286
000767 :5,31,0.0851410027884
000779 :15,43,0.730651066501
000756 :8,37,0.185887673559
000797 :5,57,0.483481683042
000777 :6,61,2.2074019559
000753 :13,34,0.0129711299707
000785 :9,28,0.0505029904182
000755 :15,35,-0.264739087177
000737 :1,31,-0.1406172779
000731 :15,35,-0.0269878078774
000739 :3,43,-0.0274257989866
000738 :3,21,0.561812256397
000723 :15,48,0.846585637719
000729 :11,48,-0.205333879008
000711 :1,23,0.454278472406
000736 :14,24,0.997647137911
000715 :15,64,-0.0823470233164
000750 :15,42,-0.00822993499286
000713 :2,62,0.0199149111928
000707 :9,44,-0.34661329196
000710 :13,48,-0.202100782024
000732 :15,53,1.56160737312
000719 :14,46,0.064400237789
000720 :6,35,1.2314150712
000718 :11,64,1.40771597397
000705 :12,27,0.210009946884
000701 :3,43,-0.336489494261
000692 :13,27,-0.0422923454461
000733 :10,24,0.0223538144229
000698 :4,41,-0.159224430961
000687 :1,34,0.400972688022
000691 :1,39,0.539512144841
000690 :15,64,1.75085667509
000669 :11,53,-0.0341317365269
000679 :15,25,0.558787726945
000683 :12,33,0.275575622373
000695 :13,27,0.712024961458
000677 :9,64,1.15886099663
000700 :3,56,0.358136419853
000639 :15,65,0.0
000662 :15,20,0.912565511604
000656 :3,59,-0.393806506449
000661 :2,23,-0.116950906622
000652 :12,35,0.0649692712906
000667 :15,65,-0.498331468832
000655 :8,22,-0.439745234188
000635 :14,35,0.0956663941128
000629 :11,39,0.00308641975309
000630 :15,44,-0.0616353513358
000628 :14,23,-0.00578951815562
000623 :15,31,-0.0157470103387
000622 :2,24,0.0777601568747
000638 :1,25,3.66606390884
000625 :9,24,-0.104958859093
000631 :11,30,-0.135130387652
000613 :8,21,-0.097485479934
000610 :3,54,-0.0373816491651
000659 :15,27,1.40068249869
000633 :7,24,0.522771395011
000626 :11,26,6.96562519113
000603 :10,29,0.20989815341
000595 :3,40,0.0386883374504
000599 :2,44,-0.222509703928
000592 :11,39,0.138445248745
000596 :3,42,-0.0891083866677
000598 :2,25,-0.0420427011912
000591 :14,58,-0.217677423223
000587 :12,64,-0.384730527929
000586 :12,65,-0.00900900900901
000589 :3,52,-0.138726541345
000576 :12,21,0.0312291722113
000568 :12,64,0.267306088407
000570 :10,64,-0.105858170606
000581 :7,43,-0.185709890017
000585 :15,22,0.646496939729
000590 :6,59,0.203859290538
000609 :15,41,-0.0364589366775
000567 :15,26,1.26874560153
000561 :14,31,-0.0553290004673
000572 :6,35,0.141647544394
000555 :14,50,0.0201280878317
000557 :8,62,-0.0761589403974
000559 :15,58,-0.41693076521
000615 :15,59,2.07129545878
000560 :3,33,2.23518488948
000566 :8,21,1.41465626056
000597 :12,44,-0.397438100063
000550 :12,20,0.0452326682243
000543 :7,42,0.0956856443048
000544 :15,22,0.218066743968
000545 :4,27,-0.113402313834
000540 :8,29,0.0353644200627
000538 :11,39,0.000162892979313
000528 :10,34,0.0192625763201
000520 :14,43,-0.123528572448
000534 :2,28,1.05550099519
000563 :11,25,-0.091167289878
000518 :11,47,0.229099048607
000541 :6,20,0.723450799902
000514 :4,48,-0.625310511631
000517 :10,22,1.99151412706
000524 :15,59,0.580436614623
000511 :13,64,0.435966802696
000536 :5,39,0.187419800174
000504 :1,20,-0.061295178056
000506 :13,57,-0.136686242659
000526 :9,36,2.2177207246
000419 :14,31,0.173260977918
000510 :14,20,-0.453351356031
000516 :4,42,3.02784015173
000428 :6,26,0.639968432675
000411 :3,33,-0.0271317829457
000430 :13,26,-0.111265527053
000408 :3,20,0.064561811265
000415 :3,45,1.62957284293
000407 :1,50,-0.221196196827
000402 :9,23,0.145040396463
000410 :7,23,-0.382485627551
000429 :15,25,0.644029817713
000403 :6,20,0.152771105853
000426 :8,20,-0.755948051068
000422 :6,46,0.123844708174
000404 :8,23,0.51043918388
000157 :14,36,-0.045096184169
000155 :1,46,0.225114841586
000078 :5,30,0.0379721593484
000069 :9,33,-0.0138170145519
000519 :13,51,4.67033575276
000068 :9,20,-0.368107723331
000089 :3,54,0.223511078157
000065 :3,25,0.434011740013
000088 :15,42,-0.294631978129
000070 :5,20,1.21093077141
000062 :6,21,-0.0890566742527
000061 :4,56,-0.0913546627322
000096 :6,23,0.700632941311
000066 :6,29,1.52959188235
000090 :12,46,2.06389298189
000059 :12,59,0.0665110851809
000048 :11,60,-0.0838646901479
000055 :5,38,0.20612244898
000063 :5,60,0.91923470609
000038 :10,64,0.633978353559
000037 :1,24,0.0600763202991
000039 :15,49,-0.543589705454
000045 :4,23,-0.218383476978
000030 :14,24,0.0637081185567
000028 :9,29,0.0180331218158
000021 :15,24,0.205619480216
000020 :15,65,0.0
000040 :14,53,1.92245759009
000010 :7,20,-0.00528168249073
000016 :1,65,1.63621354968
000008 :15,55,-0.0329972502291
000022 :14,52,0.765963314169
000032 :6,26,-0.00493841333852
000012 :8,55,0.561926363753
000005 :15,27,-0.0702847525883
000017 :15,25,1.68761350657
603996 :13,32,0.294879429086
603918 :1,20,-0.0643827525103
000029 :8,23,0.156547933472
603979 :15,47,-0.0951524841313
603936 :13,30,0.0291024321413
603968 :15,41,-0.201617833476
603899 :15,31,-0.367064969579
603988 :4,38,0.709078258389
603869 :1,20,0.0624963769805
603861 :1,20,0.158199239851
603838 :6,31,0.159162835576
603885 :3,33,0.110426846059
603828 :13,39,0.195339613287
603866 :11,43,0.311022413264
603800 :3,25,0.0248123862869
603818 :15,32,0.318257792686
603798 :11,58,-0.0939792387543
603701 :9,24,-0.139597630983
603726 :3,25,-0.158859672728
603799 :14,50,0.654046997389
603778 :5,20,0.152406085129
603789 :7,20,0.0523296488011
603703 :15,23,1.05339179489
603788 :2,56,0.689221024629
603729 :15,26,0.257104822523
603766 :5,27,0.50793030056
000002 :15,62,0.80588813083
603699 :13,36,-0.0717827204192
000023 :4,55,0.624421563289
603696 :14,24,0.157826654319
603698 :15,31,-0.0281068819662
603611 :15,65,0.0
603608 :11,43,0.0989115002366
603609 :5,59,0.147552447552
603618 :8,28,0.124774038509
603669 :3,20,-0.164460477791
603568 :2,23,0.116033779651
603599 :7,20,0.267210401905
603601 :4,20,0.791998269728
603520 :15,36,0.0915962650067
603600 :14,26,2.11567805961
603566 :3,45,0.106727654518
603588 :6,26,0.202232015513
603558 :13,27,0.019839881555
603606 :15,27,0.39300325864
603518 :7,43,0.0095335481727
603377 :1,39,0.121705426357
603398 :7,36,-0.171346293485
603368 :11,52,0.262518968134
603355 :7,20,0.356824996939
603338 :7,61,0.0605764460463
603366 :11,24,0.0265663540853
603333 :15,38,-0.0381844545898
603315 :13,55,-0.0370426227783
603328 :5,46,0.402254927093
603309 :5,47,0.0289435600579
603268 :10,32,0.0135135135135
603308 :4,50,-0.143897597451
603227 :8,24,-0.12333678265
603168 :15,65,0.0407541886498
603223 :13,40,0.0651036058817
603169 :8,20,-0.0889168014977
603128 :5,20,0.0708159034085
603118 :13,63,0.0985380116959
603126 :12,24,-0.0544386482998
603199 :6,31,-0.140718101356
603158 :12,29,-0.537031348303
603198 :14,57,0.0169254901961
603188 :10,44,-0.0425276572881
603116 :13,23,-0.0753850880103
603111 :12,25,0.225073072036
603088 :5,22,0.142103834399
603108 :11,21,0.191997805341
603027 :5,64,0.127977135599
603028 :10,50,-0.175007582651
603025 :14,54,-0.0475863322331
603123 :7,51,0.0123653831735
603030 :15,39,0.0551840331847
603021 :8,32,0.162572360187
603018 :15,34,0.0515407213168
603026 :15,43,0.797876399319
603023 :9,22,0.3881023401
603100 :3,38,0.431654081807
603020 :3,54,-0.373359691616
603017 :10,20,0.124797056531
603019 :13,42,0.433141913758
603011 :14,20,0.289384268189
601996 :15,42,0.0388471177945
603010 :3,22,0.805143625471
601992 :11,39,0.024618707573
603006 :1,47,0.241364509472
603009 :4,21,0.904688705333
601999 :6,25,-0.407100182195
601985 :10,30,0.0495581400326
603002 :9,23,0.199215248386
601939 :1,21,0.162346086999
603005 :4,42,-0.238937114338
603001 :7,29,0.392681005575
601965 :8,51,-0.25355602378
601969 :15,26,-0.0230204386725
601908 :11,25,0.0632476076555
601918 :9,64,-0.236385920608
601888 :14,20,-0.0205453696818
601877 :12,38,0.102930216892
601872 :15,27,-0.0223309819334
601799 :11,40,0.254412163997
601789 :3,20,-0.0115606936416
601788 :15,35,-0.112497817979
601801 :4,22,-0.749642220326
601727 :6,27,-0.034103410341
601718 :4,30,0.0345480881603
601777 :5,22,0.7159709539
601901 :12,41,1.36811398542
601898 :12,62,0.180218030075
601666 :10,40,0.0143515666256
601919 :8,45,1.13393684954
601800 :7,56,4.15926822758
601857 :15,47,-0.0247340863384
601700 :2,37,0.89703037313
601766 :7,53,3.60006981073
601880 :15,31,0.447219681364
601677 :15,25,-0.0329398641551
601688 :3,42,1.81251124157
601628 :1,39,-0.0906026127265
601608 :15,25,-0.198850294555
601669 :4,57,3.15777096924
601555 :13,37,0.029537037037
601566 :1,36,0.221011154886
601588 :5,47,-0.312987922475
601388 :4,30,0.244239631336
601601 :15,30,1.00814970076
601633 :13,61,2.14165553503
601377 :7,44,-0.102066650966
601390 :15,28,-0.204786558202
601518 :15,65,1.01218794174
601558 :8,44,2.10498924332
601567 :2,51,2.42250551179
601339 :7,29,-0.0374666509666
601368 :13,28,-0.0846630159598
601328 :8,23,0.0767427151002
601398 :9,21,0.293736267916
601369 :6,49,-0.0786905844081
601599 :2,46,0.0211141625611
601313 :4,22,0.0680250023816
601238 :15,65,0.0742337164751
601333 :5,43,-0.0741423220896
601519 :14,21,2.13146791541
601258 :10,26,-0.113109170323
601311 :12,31,0.0687649674991
601225 :13,20,0.165753957172
601211 :9,29,-0.0656769763917
601231 :3,65,0.0704695232546
